"성별","연령","주택가격","거주형태","총납입료 합계","사기여부"
2,49,6459,30,10117168,"N"
2,49,11318,20,127400,"N"
1,49,9891,12,5521700,"N"
1,49,6888,12,106400,"N"
2,49,19305,30,12548452,"N"
1,49,32222,20,4881134,"N"
2,49,79166,20,40762701,"N"
2,49,14634,13,145192284,"Y"
1,49,37222,20,46120933,"N"
2,49,15555,20,13547340,"N"
2,49,39444,20,41100,"N"
2,49,17222,20,20560875,"N"
1,49,15555,20,69235350,"N"
2,49,65555,20,24083815,"N"
2,49,25277,20,58727746,"Y"
1,49,5684,12,26450522,"N"
2,49,24722,20,6944225,"N"
1,49,50540,11,42736850,"N"
1,49,10441,30,1269670,"Y"
2,49,6111,30,31240965,"N"
2,49,24444,20,247847520,"N"
2,49,18064,12,609700,"Y"
1,49,12338,12,1099000,"N"
1,49,12313,40,47892754,"N"
2,49,20416,20,23372706,"N"
2,49,16693,40,36613665,"N"
1,48,6129,40,16266200,"N"
2,48,10833,20,24440590,"N"
1,48,3667,11,3438581,"N"
2,48,5380,11,13054352,"N"
2,48,43333,20,27019472,"N"
2,48,4445,13,51299026,"N"
1,48,15000,20,14614372,"N"
1,48,8055,20,118709028,"N"
2,48,11666,30,4556570,"N"
1,48,24385,11,5513872,"N"
2,48,12216,12,126584677,"N"
1,48,31666,20,8336300,"N"
1,48,18611,30,19133586,"N"
1,48,30000,20,19253995,"N"
1,48,43713,11,31890384,"N"
2,48,4444,20,9716598,"N"
1,48,3611,20,1842750,"Y"
1,48,11111,20,5492086,"N"
2,48,6669,11,92744070,"N"
2,48,29027,20,84228170,"N"
2,48,13472,20,64041645,"N"
2,48,10381,40,60513871,"N"
1,48,12210,13,31614901,"N"
1,48,8483,50,31862754,"N"
2,48,14231,11,49724832,"N"
1,48,26111,20,31673771,"N"
1,48,16805,20,14889500,"N"
2,47,1417,13,14523737,"N"
2,47,10694,20,45506337,"Y"
2,47,7083,30,23311409,"N"
1,47,27083,20,152748997,"N"
2,47,20000,30,42550685,"N"
1,47,51111,20,38498878,"N"
1,47,9369,40,6912000,"N"
1,47,2170,13,19440681,"N"
2,47,21111,20,6167900,"N"
2,47,5416,20,16894701,"N"
2,47,9886,99,22076589,"Y"
1,47,26805,20,649000,"N"
2,47,34722,20,64615737,"N"
2,47,61388,20,46014761,"N"
2,47,34444,20,25774437,"N"
2,47,27916,20,46068207,"N"
2,47,9622,40,41646288,"N"
1,47,3888,30,48630113,"Y"
2,47,14305,20,40814010,"N"
1,47,2638,20,8580324,"N"
2,47,18333,20,27507641,"N"
2,47,11944,30,20395943,"N"
2,47,21111,20,33294761,"N"
2,47,24166,20,99402918,"N"
2,47,12083,20,113976444,"N"
1,46,2237,13,11349238,"N"
2,46,6388,20,14569502,"N"
2,46,7072,12,10887072,"N"
2,46,18333,20,74660393,"N"
1,46,24340,12,16442729,"N"
2,46,1859,11,24511701,"N"
1,46,25416,20,234211114,"Y"
2,46,27222,20,23640608,"N"
1,46,12500,20,21836218,"N"
1,46,2500,20,78033727,"N"
2,46,10256,12,35181894,"N"
1,46,10416,20,9494200,"Y"
1,46,8170,12,34200,"N"
2,46,5694,20,14256337,"N"
2,46,1044,11,78072193,"N"
2,46,27638,20,11508176,"N"
2,46,18611,20,68207361,"N"
2,46,1212,12,24889590,"Y"
2,46,20000,20,159224799,"N"
2,46,8472,20,23598746,"N"
1,46,20416,20,8113120,"N"
1,46,9203,40,38698157,"N"
2,47,15972,20,6590106,"N"
2,46,7875,40,16967393,"N"
1,46,7722,40,606900,"N"
2,46,8888,30,5365148,"N"
2,45,20797,99,3682342,"N"
1,45,23911,20,5932192,"N"
1,45,39444,20,12504548,"N"
1,45,41111,20,72519129,"N"
2,45,16666,20,8841155,"Y"
1,45,6250,20,4143527,"N"
1,45,53550,11,90720,"N"
2,45,9305,20,54549832,"N"
2,45,9583,20,11375536,"N"
2,45,57916,20,45297028,"N"
2,45,25416,20,5819387,"N"
2,45,11666,20,2258000,"N"
1,45,5555,20,12349846,"Y"
1,45,53055,20,10663980,"N"
2,45,23055,20,38855809,"N"
2,45,14583,20,54680000,"N"
1,45,17083,20,12308083,"N"
1,45,4502,12,15641961,"N"
2,45,7638,20,37850608,"N"
1,45,8194,20,481173,"N"
2,45,9722,20,5134957,"N"
2,45,1972,12,11689776,"N"
2,45,6958,13,182189591,"N"
2,45,16666,20,14829731,"N"
2,45,19722,20,264045592,"N"
2,45,19027,20,28637568,"N"
1,45,27035,12,328800,"Y"
2,44,23194,20,51771018,"N"
1,44,29583,20,20774307,"N"
1,44,19680,99,1194900,"N"
2,44,18387,20,9250554,"N"
1,44,27500,20,19723421,"N"
2,44,25138,20,51621861,"N"
2,44,16111,20,4176000,"N"
2,44,18232,12,8540140,"N"
1,44,31250,20,10536953,"N"
1,44,15792,20,7940657,"N"
1,44,6614,30,20143786,"N"
1,44,5498,99,445500,"N"
1,44,6805,20,8348488,"N"
2,44,2485,13,17511520,"N"
1,44,23333,20,13766550,"N"
1,44,30416,20,7024540,"N"
2,44,12500,20,4536839,"N"
1,44,64380,20,5217390,"N"
2,44,62610,20,6828794,"N"
2,44,33888,20,68693763,"N"
2,44,17777,20,79046769,"N"
1,44,5000,30,8205664,"N"
1,44,32222,20,34964548,"N"
1,44,30972,20,3248768,"N"
2,44,18471,30,16700824,"N"
1,44,40000,20,43105076,"N"
1,44,47361,20,37925237,"N"
2,44,3228,12,14171317,"N"
1,43,29305,20,8537931,"N"
1,43,11388,30,16837368,"N"
1,43,10075,40,10263161,"N"
2,43,20138,20,8804091,"N"
1,43,10000,20,36570322,"N"
1,43,20694,20,34210531,"N"
1,43,19444,20,7631046,"N"
2,43,13888,20,16045702,"N"
2,43,17916,30,5155233,"N"
1,43,2378,11,41780658,"N"
2,43,8608,30,3497448,"N"
2,43,12638,20,54284096,"N"
2,43,18611,20,2475475,"N"
2,43,3888,20,7205215,"N"
2,43,16805,20,2156160,"N"
1,43,21111,20,1882000,"N"
1,43,2869,13,37629169,"N"
2,43,2436,11,8054722,"N"
2,43,34444,20,19672286,"N"
2,43,9197,11,29334156,"N"
2,43,10838,12,7845109,"N"
1,43,5643,13,10755648,"N"
2,43,8472,30,12711926,"N"
2,43,26497,11,23269922,"N"
1,43,22500,20,9348250,"N"
2,43,6852,40,106579840,"N"
2,43,10277,20,8561582,"N"
2,42,32638,20,10710690,"N"
1,42,31388,20,21260981,"N"
2,42,21805,20,57771090,"N"
2,42,8124,11,58021084,"N"
2,42,6298,30,12530506,"N"
2,42,8888,20,3691005,"N"
1,42,9886,40,9127672,"N"
1,42,10277,20,5993683,"N"
1,42,5694,30,9536172,"Y"
1,42,3750,30,20524354,"Y"
1,42,41111,20,23177154,"N"
2,42,11787,12,5423405,"N"
1,42,12399,20,42164930,"N"
1,42,32361,20,22112541,"N"
1,42,14912,30,7430000,"N"
1,42,7557,12,22486936,"N"
2,42,14815,99,15970139,"N"
2,42,44166,20,92198910,"Y"
2,42,4861,30,7883590,"N"
2,42,6154,12,102014831,"Y"
1,41,16250,20,4322411,"N"
2,41,17222,20,18036514,"N"
2,41,16666,30,7171225,"N"
1,41,4861,20,43875494,"N"
1,41,7500,30,35285037,"N"
1,41,42500,20,4909392,"N"
2,41,9444,20,32203071,"N"
2,41,33888,20,31695997,"Y"
2,41,40555,20,4071485,"N"
2,41,15555,20,37042623,"N"
2,41,10277,20,6998636,"N"
2,41,3277,11,47173655,"N"
2,41,0,13,6528300,"N"
1,41,16805,20,6108786,"N"
1,41,18611,20,12747980,"N"
2,41,9863,40,12610395,"N"
1,41,25000,20,16777731,"N"
1,41,3541,13,2970048,"N"
2,41,13640,12,12012008,"Y"
2,41,7623,12,38546398,"N"
2,40,52777,20,45293232,"N"
1,40,27500,20,6803982,"N"
2,40,6688,99,1788205,"N"
1,40,12638,30,7948014,"N"
2,40,18194,20,3014950,"N"
2,40,16944,20,23037800,"N"
2,40,20000,20,21783856,"N"
1,40,14444,20,5002404,"N"
2,40,10694,20,2844900,"Y"
1,40,17791,40,25509419,"N"
1,40,10600,99,7459105,"N"
2,40,23611,20,2805430,"N"
1,40,6368,12,52065981,"N"
2,40,6016,12,11603983,"N"
2,40,9861,20,32602760,"N"
2,40,6666,20,9599460,"N"
2,40,1315,11,13184086,"N"
1,40,13472,20,4861535,"N"
2,40,36111,20,1502836,"N"
2,40,20555,20,4350800,"N"
2,40,52222,20,52786256,"N"
1,40,15000,20,18783824,"N"
1,39,34861,30,20344434,"N"
2,39,8340,12,855600,"Y"
2,39,17222,20,2398907,"N"
2,39,22638,20,12776324,"N"
2,39,50555,20,25830726,"N"
2,39,10277,20,19743858,"N"
1,39,20555,20,40657959,"N"
1,39,1823,11,5858244,"N"
2,39,4358,12,130117270,"N"
1,39,11297,12,128800,"Y"
2,39,7629,99,11748870,"N"
2,39,5169,12,9739096,"N"
1,39,25555,20,17024506,"N"
2,39,6111,20,15622463,"N"
2,39,2336,13,29023094,"Y"
2,38,16968,99,2021558,"N"
2,38,9444,20,9023898,"N"
1,38,8909,12,6842988,"N"
1,38,55833,20,134486372,"Y"
2,38,38055,20,52731641,"N"
1,38,27361,20,38236879,"N"
2,38,30000,20,3436704,"N"
2,38,12361,30,21802321,"N"
2,38,15063,12,39601388,"N"
2,38,35277,20,122928339,"N"
1,38,6976,11,7970516,"Y"
2,38,15555,20,23389717,"N"
2,38,45555,20,24963028,"N"
1,38,22777,20,5659268,"N"
2,38,10138,20,2391347,"N"
2,38,9166,20,10355440,"N"
2,38,23718,20,7271860,"N"
1,38,16742,40,8295624,"N"
2,38,44444,20,18350352,"N"
1,38,29444,20,22189614,"N"
1,38,20555,20,6400000,"N"
2,38,25138,20,8596854,"N"
2,38,26250,20,25109568,"N"
2,38,31490,11,4943412,"N"
2,38,24444,20,37952036,"N"
1,37,0,11,57800,"N"
2,37,5282,12,14750755,"N"
1,37,10138,20,2506510,"N"
2,37,73333,20,4439819,"N"
2,37,14166,20,98324509,"N"
1,37,12500,20,12560648,"N"
2,37,7500,20,499000,"N"
2,37,25000,20,25223924,"N"
2,37,27638,20,81371041,"N"
1,37,8750,30,5380171,"N"
2,37,13961,12,21500641,"N"
2,37,30694,20,15632672,"N"
1,37,24444,20,4950000,"N"
1,36,36388,20,56859526,"N"
2,36,14861,20,12489823,"N"
2,36,7159,13,10282981,"N"
2,36,4272,12,6942194,"N"
2,36,3112,12,40681695,"N"
1,36,7279,12,802400,"N"
1,36,8333,20,14930275,"N"
1,36,12083,30,5109819,"N"
1,36,23333,20,21491001,"N"
1,36,49305,20,60595235,"N"
2,36,11910,40,15581158,"Y"
1,36,3390,30,3889506,"N"
2,36,24835,11,19882433,"N"
2,35,3805,12,5009418,"N"
2,35,35555,20,26450120,"N"
2,35,16770,40,3514247,"Y"
2,35,12638,20,810400,"N"
1,35,7067,12,167500,"N"
1,35,16805,30,22683214,"N"
1,35,25416,20,34174096,"N"
1,35,32777,20,4492600,"N"
1,35,4408,99,22782884,"N"
2,35,24027,20,4195925,"N"
1,35,18888,20,14769478,"N"
2,35,7361,20,19457638,"N"
2,34,14027,20,6449738,"N"
2,34,23888,20,3098550,"N"
2,34,22777,20,11512954,"N"
2,34,8611,20,4352910,"Y"
2,34,7222,20,10239820,"N"
2,34,28333,20,5127726,"N"
1,34,17222,20,5782250,"N"
2,34,11666,20,51756709,"N"
1,34,4308,11,13278485,"N"
2,34,13646,11,7047456,"N"
2,34,10694,20,18260060,"N"
1,34,7361,20,26967723,"N"
1,34,12121,40,102630281,"N"
2,34,18063,40,13361382,"N"
2,34,13333,20,20584590,"N"
1,34,18055,30,15554048,"Y"
1,33,23750,20,16408095,"N"
2,33,23472,20,3272656,"N"
1,33,14701,30,2695500,"N"
2,33,13134,12,1014300,"N"
2,33,9874,12,14906876,"Y"
2,33,28333,20,7389365,"N"
2,33,31402,13,14976009,"N"
2,32,16527,20,3656200,"N"
1,32,20057,11,4136495,"N"
2,31,18611,20,60792567,"N"
2,31,17777,20,19595190,"N"
2,31,4972,99,21502386,"N"
2,31,15555,20,7788251,"N"
1,31,13103,40,11294274,"N"
2,31,3827,13,34782912,"N"
2,30,27500,20,101064947,"N"
2,30,22638,20,8479204,"N"
2,30,5397,12,6133704,"N"
2,30,24027,20,5435844,"N"
2,30,46111,20,22663197,"N"
2,30,2837,12,1001600,"N"
2,30,9861,30,37867267,"Y"
2,30,7222,20,11749178,"N"
2,30,21805,20,36942990,"N"
1,29,4643,12,10767881,"N"
1,29,17777,20,1148506,"N"
1,29,9444,30,8796813,"N"
2,29,4583,20,11983573,"N"
1,29,8024,13,10893408,"N"
2,29,19722,20,3598300,"N"
2,29,16527,20,2605578,"N"
2,29,6906,12,12350024,"N"
1,29,114055,11,20950000,"N"
2,29,6456,12,2711991,"Y"
1,28,7669,12,15962334,"N"
2,28,33888,20,239491904,"N"
1,28,19583,20,34767198,"N"
2,28,27222,20,13230720,"N"
1,28,16424,99,5058107,"N"
1,27,23055,20,5185630,"N"
2,27,6666,20,24311079,"N"
2,27,4444,30,10906803,"N"
2,26,5833,30,80000,"N"
1,26,12222,20,16145560,"N"
2,26,14722,20,1600000,"N"
1,25,21521,30,69600,"N"
2,25,17916,20,1001616,"N"
2,25,9981,12,3942796,"N"
1,25,49166,20,1034656,"N"
1,25,30923,11,6855990,"N"
1,24,10899,12,588417,"N"
1,24,11886,11,1113319,"N"
2,23,23333,20,2168400,"N"
2,22,12088,40,4436452,"N"
2,21,6130,12,31427320,"N"
2,21,4565,12,300000,"N"
1,18,3194,20,30804968,"N"
2,77,9320,30,11945205,"N"
2,70,32222,20,23874617,"N"
2,62,9179,30,4199860,"N"
1,59,7813,40,4802808,"N"
2,59,9722,30,7512998,"Y"
2,57,36866,11,1276015,"N"
1,56,30972,20,540000,"N"
1,55,16666,20,56725944,"N"
2,53,15972,20,2130549,"Y"
2,53,9246,40,46551220,"N"
2,52,17222,20,16718983,"N"
2,52,16250,20,16162626,"Y"
2,52,7777,20,3705960,"N"
1,52,11858,40,13950271,"N"
1,51,13034,11,58572299,"N"
2,50,13055,20,1976102,"Y"
2,50,23888,20,28576818,"N"
2,49,4838,40,60314127,"N"
1,49,21527,20,16717685,"N"
2,48,5967,12,23909582,"N"
2,48,9305,20,11861427,"N"
2,48,19975,11,6259059,"N"
2,48,28744,20,14483201,"N"
1,47,0,11,12645024,"N"
1,47,16388,20,7112709,"N"
2,47,16912,99,55104131,"Y"
2,47,5418,12,46582890,"N"
1,46,8308,13,18309106,"N"
2,45,31111,20,43511873,"N"
2,45,13055,20,4099242,"N"
2,45,12222,30,38919631,"N"
2,45,26111,20,9900900,"N"
2,45,7500,20,15821375,"N"
2,45,23744,12,6140770,"N"
2,44,26805,20,25440500,"N"
2,44,19722,20,42243088,"N"
1,44,8175,40,10451503,"N"
2,43,17638,20,18169312,"N"
2,43,3472,20,29140810,"N"
2,43,32361,20,13171008,"N"
2,43,21666,20,3205600,"N"
2,43,23333,20,49180578,"N"
2,43,15005,12,5817734,"N"
2,43,12843,99,70778802,"N"
2,42,19166,20,8214350,"N"
1,42,12361,20,160379134,"N"
2,42,14027,20,4281358,"N"
1,41,3333,20,10356699,"N"
1,40,6542,12,7416864,"N"
1,40,17777,20,12391333,"N"
2,39,28888,20,19593000,"N"
1,38,6388,30,21097045,"N"
1,38,11778,99,3504000,"N"
1,38,7916,20,7076117,"N"
2,37,9605,50,8022420,"N"
2,36,9613,13,1997300,"N"
2,35,20555,20,40046110,"N"
2,35,11666,20,22002035,"N"
2,35,4444,30,5039240,"N"
1,35,20557,99,30352276,"N"
1,35,14444,30,2409000,"Y"
2,34,25972,20,10749611,"N"
2,34,25277,20,5624614,"N"
2,34,20643,20,6164264,"N"
1,34,10138,30,5688860,"N"
1,34,10221,11,29524084,"N"
2,33,19166,30,4773420,"N"
2,32,8888,30,612000,"Y"
2,32,12777,20,10364482,"N"
2,31,7655,20,1130594,"N"
2,31,12638,30,4664100,"N"
2,30,9166,30,17919369,"N"
2,30,22424,12,1945461,"N"
2,30,17083,20,106523203,"N"
1,29,7916,30,3780591,"N"
2,29,7361,30,20564676,"N"
2,29,15829,12,37416155,"N"
1,29,49305,20,7831237,"N"
1,29,13194,20,1081200,"N"
1,22,8905,40,19527832,"N"
1,21,10833,20,6490038,"N"
2,20,10436,20,7930000,"N"
1,65,3472,20,21353452,"N"
2,36,16572,11,3655790,"N"
1,29,17777,20,629799,"N"
2,52,7222,20,51355122,"N"
2,62,12301,11,26443085,"N"
1,48,0,12,24035756,"N"
2,38,16250,20,20746140,"Y"
2,40,13055,20,21584823,"N"
2,63,17777,30,17312334,"N"
1,24,2755,11,125688401,"N"
2,35,21805,20,6261009,"N"
2,33,13333,30,29446221,"N"
1,27,17777,30,34703987,"N"
1,35,11910,40,6720811,"N"
2,54,32222,20,60801817,"N"
1,37,11944,20,20827976,"N"
2,59,25138,20,35027419,"N"
2,37,6729,12,10220000,"N"
2,38,4126,40,123633288,"N"
2,46,0,60,3070142,"N"
2,56,19166,20,14737281,"N"
1,44,5694,30,52071282,"N"
1,43,39444,20,38287656,"N"
1,39,79166,20,9542413,"N"
1,45,17713,20,18099322,"N"
1,36,22638,20,100179,"N"
2,52,39166,20,7478095,"N"
2,31,49027,20,40928056,"N"
2,41,10138,30,23000491,"N"
2,44,26805,20,19235982,"N"
1,28,22916,20,15603768,"N"
2,32,17916,20,2380450,"N"
2,56,28194,20,23906334,"N"
1,52,11805,20,22363688,"N"
2,39,9722,20,29999172,"N"
2,62,13826,99,4312803,"N"
1,41,15148,40,18771846,"N"
2,40,26666,20,13773820,"N"
2,40,3249,99,44205098,"N"
2,56,3424,40,14020064,"N"
2,52,25138,20,65801776,"N"
2,55,5416,20,9999331,"N"
2,53,10814,11,3608458,"N"
2,36,11111,20,5466100,"N"
2,49,10694,30,25290643,"N"
2,51,7500,20,14568027,"N"
2,33,39027,20,1698400,"Y"
1,32,15555,30,1767854,"N"
2,48,18750,30,17720473,"N"
1,29,48194,20,8032480,"N"
1,46,10762,99,2878225,"N"
1,31,32638,20,22691226,"N"
2,30,24444,20,150000,"N"
1,36,21111,20,21219775,"Y"
1,42,10277,20,7839362,"N"
1,35,16666,20,16881316,"N"
2,49,29583,20,18887802,"N"
2,56,30000,20,42062550,"N"
1,56,9231,13,6095896,"Y"
2,27,32638,20,1671897,"N"
2,62,19861,20,135136602,"N"
1,48,35694,20,20411778,"N"
1,60,31111,20,19620710,"N"
2,35,16805,20,6354512,"N"
1,34,57083,20,4753769,"N"
2,27,12538,11,7425710,"Y"
1,39,35555,20,30027520,"N"
1,42,66527,20,30142620,"N"
1,64,9444,20,24350610,"N"
1,57,18611,20,17104143,"N"
2,47,13493,20,15457401,"Y"
2,34,11402,30,11310600,"N"
2,44,8194,20,23063437,"N"
1,39,3896,12,3375825,"N"
2,33,33611,20,60821511,"N"
2,49,57638,20,11847880,"N"
2,68,11250,20,27928047,"N"
2,42,26275,11,38371069,"N"
1,37,21944,20,15828517,"N"
1,48,9442,12,10170427,"N"
2,58,10804,11,4479876,"N"
1,41,12980,11,14676500,"N"
2,39,46944,20,3115164,"N"
2,36,15792,20,10469625,"N"
2,65,13055,20,56934817,"N"
2,57,20277,20,17291750,"N"
2,66,11666,20,11215664,"N"
2,50,46388,20,2882283,"N"
1,40,10374,40,17629754,"N"
2,52,3139,11,7438552,"N"
2,40,20694,20,11061567,"N"
1,37,23888,20,20736100,"N"
2,33,12361,20,8324508,"N"
1,41,7496,50,6630528,"N"
2,37,16666,20,9999465,"N"
1,35,7721,12,6244905,"N"
1,49,9938,12,16983368,"N"
2,33,14444,30,83786329,"N"
2,62,11246,12,6999750,"N"
2,62,16805,20,71190200,"N"
2,34,24166,20,7145064,"N"
1,41,11944,30,29378391,"N"
1,45,3430,12,4734967,"Y"
1,40,21388,20,10760616,"N"
2,40,10833,20,6100231,"N"
2,58,15277,20,6810000,"N"
1,41,15555,20,6797652,"N"
2,43,27222,20,4536467,"Y"
2,61,3279,11,5256550,"Y"
2,45,16527,30,8481869,"N"
2,57,10416,20,25942512,"N"
1,54,24722,20,13200000,"N"
2,54,57916,20,55538365,"N"
2,37,11944,20,11908039,"N"
2,58,11564,11,5444375,"N"
2,69,6735,12,12465700,"N"
2,44,27361,20,43548086,"N"
1,29,10995,30,111462810,"N"
1,40,26666,20,15775920,"N"
1,38,21805,20,32941683,"N"
1,36,20000,20,7899465,"N"
2,34,27222,20,143217513,"N"
1,51,11410,40,20643939,"N"
2,28,155884,11,2400602,"Y"
2,36,18194,20,3279150,"N"
2,47,9166,20,5522832,"N"
1,44,17222,20,13082144,"N"
2,59,4232,99,23147282,"Y"
2,67,13663,99,4515000,"N"
2,75,12291,99,6443500,"N"
1,37,11435,20,17443137,"N"
2,58,30555,20,25509491,"N"
2,60,2907,11,38292590,"N"
1,22,11527,20,12981134,"N"
2,55,31111,20,43371616,"N"
2,61,39583,20,3055935,"N"
2,50,9429,12,78568359,"Y"
1,40,36666,20,52916293,"N"
2,33,18333,20,9358316,"N"
2,60,11114,12,14371776,"N"
2,41,10318,12,32694920,"N"
2,57,5244,40,18976320,"N"
2,60,8750,20,10072040,"N"
1,37,12361,30,4473150,"Y"
1,42,4231,12,15973618,"N"
1,35,10138,30,17162327,"N"
2,58,2638,30,17533984,"N"
2,60,23047,12,7860250,"N"
1,57,5520,12,3235750,"N"
2,40,14305,20,18471666,"N"
2,62,5612,12,40826121,"N"
1,35,6358,11,20347514,"N"
2,60,12638,20,4663200,"Y"
2,34,7810,12,5190800,"N"
2,41,28333,20,10227456,"N"
2,37,12400,12,855050,"N"
1,34,13055,20,12147378,"N"
2,70,33472,20,8838592,"N"
2,54,6797,99,22191524,"N"
2,33,16666,20,11049352,"N"
2,39,14444,20,12377446,"N"
2,39,22222,20,14145000,"N"
2,58,1880,12,14492140,"Y"
2,62,2059,11,6279430,"N"
2,46,45460,20,76038338,"N"
2,45,8472,20,10517216,"Y"
2,28,2600,13,2800504,"N"
2,32,101527,20,4206524,"N"
1,56,12192,20,20495091,"N"
2,40,13611,20,2455200,"N"
2,36,9773,11,13686965,"N"
1,45,18472,20,7866000,"N"
1,40,13151,20,10034328,"N"
2,28,41944,20,11775516,"N"
1,29,6666,20,20150502,"N"
1,34,67777,20,6457570,"N"
2,49,15555,20,10991394,"N"
2,46,24583,20,1202016,"Y"
1,56,3949,30,7248950,"Y"
2,69,4346,12,14204106,"N"
1,43,11666,20,25975744,"N"
2,35,6801,12,3702022,"N"
1,56,89166,20,9978176,"N"
1,46,11944,20,22415552,"N"
2,47,8888,30,19093896,"N"
1,36,5735,11,9633996,"N"
2,36,1733,13,2632000,"N"
2,37,25360,11,13349320,"N"
2,41,22361,20,131870506,"N"
2,46,19444,20,34911986,"N"
2,52,23164,20,182003221,"Y"
2,40,18194,20,21057466,"N"
1,44,4331,12,21386076,"N"
2,33,5138,20,3849625,"N"
1,36,28472,20,25150314,"N"
1,40,37638,20,54354929,"N"
2,36,6855,99,26207228,"N"
1,33,12980,13,14939052,"N"
2,34,23750,20,3203200,"Y"
1,52,11666,20,38666984,"Y"
1,34,16626,20,15604765,"N"
2,42,37973,13,3615487,"Y"
2,35,31944,20,5210057,"N"
2,46,9254,30,14278662,"N"
2,61,5297,11,21649362,"N"
2,49,8611,20,6778590,"Y"
2,30,9239,12,16887842,"N"
1,41,11388,30,6466378,"N"
2,30,6769,12,9138328,"N"
2,30,6903,12,3349267,"N"
2,56,16409,11,19162475,"N"
2,36,12777,20,496000,"Y"
2,40,15692,11,10751178,"N"
1,43,62777,20,3539453,"N"
2,35,24444,20,27326046,"N"
2,28,12222,20,704158,"N"
1,38,12061,40,1926198,"Y"
1,44,9027,20,24075370,"N"
1,47,14722,20,16970737,"Y"
2,55,16242,99,57835070,"N"
2,58,35138,20,4059000,"Y"
2,40,21944,20,8177122,"N"
2,36,19444,20,191490283,"N"
2,28,13333,20,8373228,"N"
1,40,39450,12,5335052,"N"
1,64,9071,11,10088640,"N"
1,31,32500,20,27291947,"N"
2,47,9027,20,3523416,"N"
2,58,29861,20,32300053,"N"
1,29,4473,12,10078322,"N"
2,45,29166,20,2457000,"Y"
2,55,45972,20,10880399,"Y"
2,53,3247,12,7866102,"N"
2,44,60428,20,3112482,"N"
2,34,23472,20,8887720,"N"
2,59,10416,30,9545557,"N"
1,32,21805,20,10414580,"N"
1,37,25277,20,25998837,"Y"
1,30,4476,12,2926495,"N"
2,37,47500,20,6738294,"Y"
2,68,3051,11,53942958,"N"
2,61,24475,99,6662751,"N"
2,38,14291,99,4960637,"N"
2,54,17313,12,19497605,"N"
2,35,13888,20,19445595,"N"
2,33,12670,12,6988210,"N"
2,34,10282,99,3838928,"N"
2,37,8940,12,200000,"N"
1,35,6348,99,656784,"N"
1,27,6213,99,13277579,"N"
2,46,2669,13,6345453,"N"
2,39,10416,30,34095363,"N"
1,38,34583,20,10815342,"N"
2,41,7011,12,959148,"N"
2,36,10555,30,142875957,"N"
1,37,7222,20,2046011,"Y"
2,35,26111,20,5770354,"N"
2,38,28055,20,2316600,"N"
1,34,19444,20,11158093,"N"
1,27,0,60,4643974,"N"
2,62,12633,11,13892991,"N"
2,49,11111,20,4119961,"Y"
1,31,7916,20,10157268,"N"
1,33,45555,20,7296926,"N"
2,37,18888,20,13427449,"N"
2,44,8750,20,1329666,"Y"
2,58,54027,20,3697187,"N"
2,48,6250,20,11724010,"N"
1,47,6727,12,11272038,"N"
2,43,5031,30,8280174,"N"
2,52,69027,20,27435497,"N"
2,26,10102,40,1297800,"N"
1,37,7222,30,12249403,"N"
1,34,15454,20,7913294,"N"
2,48,16111,20,6087010,"Y"
1,47,20058,40,9137960,"N"
2,29,17881,13,6661935,"N"
2,25,12916,30,9820060,"N"
1,47,17024,99,2202201,"N"
2,44,5719,12,20851109,"N"
2,51,15561,11,53911193,"N"
1,30,59861,20,20582811,"N"
2,28,4130,40,1586907,"Y"
1,37,26944,20,1497118,"N"
1,33,3907,11,4048744,"N"
2,59,14101,40,28816524,"N"
1,33,12083,30,7183736,"N"
2,41,15694,30,9142342,"N"
1,47,3654,13,757200,"N"
2,32,23333,20,6876941,"N"
2,60,19166,12,15833679,"Y"
2,48,12295,99,18554802,"N"
1,32,70000,20,4665047,"N"
2,55,34444,20,8094365,"N"
2,36,23333,20,2354150,"N"
2,48,18611,20,21057400,"N"
2,36,31111,20,5137299,"N"
2,33,9124,70,4571841,"N"
2,66,14444,20,24626310,"N"
1,47,16944,20,2336704,"N"
2,29,17638,20,5121090,"N"
1,36,12020,40,5143956,"N"
2,52,12138,11,1914108,"N"
2,39,29444,30,1895643,"N"
2,29,15972,20,2312181,"N"
1,32,11610,11,5596757,"N"
2,31,14574,40,4261642,"N"
1,25,8333,20,3630750,"N"
2,50,11435,20,8030530,"N"
1,44,12777,20,2222273,"N"
2,42,3525,13,6453362,"N"
1,37,9874,40,6134728,"N"
2,26,10495,40,20995159,"N"
2,47,41111,20,9356332,"N"
2,30,13750,20,2334959,"N"
2,36,17769,11,8738572,"N"
1,27,5277,30,2195629,"N"
2,24,7499,50,3015099,"N"
1,48,8234,12,5739856,"N"
1,35,7222,20,5401128,"N"
2,55,9861,20,17881896,"N"
2,63,19444,20,9370260,"N"
1,69,11183,12,6300000,"N"
2,61,2221,11,36806193,"N"
2,62,12288,12,231487247,"N"
1,60,22638,20,25065826,"N"
1,59,10277,20,18232470,"N"
2,48,31944,20,182601428,"N"
1,48,31944,20,470040,"N"
1,75,18055,20,84205408,"N"
2,62,31666,20,150962822,"N"
2,54,7222,30,74547507,"N"
1,51,10503,11,58010901,"N"
1,46,11111,20,8650550,"N"
1,58,15555,30,16126677,"Y"
1,56,27777,20,53217210,"N"
2,56,4837,11,938100,"Y"
2,38,2638,20,25938198,"N"
